Query_ID,Modelo,Stopwords_Removidas,Stemming_Aplicado,P@10,R@10,F1@10,AP
70,BM25,1,1,0.0,0.0,0.0,0.03827693653978942
71,BM25,1,1,0.0,0.0,0.0,0.003566084345435131
72,BM25,1,1,0.3,0.17647058823529413,0.22222222222222224,0.12043112601206409
73,BM25,1,1,0.1,0.05,0.06666666666666667,0.08266085957575608
74,BM25,1,1,0.1,0.16666666666666666,0.125,0.05906864288619603
75,BM25,1,1,0.1,0.2,0.13333333333333333,0.22527330099619255
76,BM25,1,1,0.1,0.14285714285714285,0.11764705882352941,0.10595276223894327
77,BM25,1,1,0.0,0.0,0.0,0.0655141793032721
78,BM25,1,1,0.3,1.0,0.4615384615384615,0.5888888888888889
79,BM25,1,1,0.0,0.0,0.0,0.01533347650582215
80,BM25,1,1,0.0,0.0,0.0,0.001965068502562834
81,BM25,1,1,0.1,1.0,0.18181818181818182,0.5
82,BM25,1,1,0.1,0.2,0.13333333333333333,0.0472338380197068
83,BM25,1,1,0.0,0.0,0.0,0.008141114164388969
84,BM25,1,1,0.1,0.09090909090909091,0.09523809523809525,0.0836441146768448
85,BM25,1,1,0.0,0.0,0.0,0.008272179493579043
86,BM25,1,1,0.0,0.0,0.0,0.01990740740740741
87,BM25,1,1,0.0,0.0,0.0,0.007451265311728747
88,BM25,1,1,0.5,0.8333333333333334,0.625,0.518703007518797
89,BM25,1,1,0.2,0.3333333333333333,0.25,0.15696586518504327
90,BM25,1,1,0.0,0.0,0.0,0.05028901079613199
91,BM25,1,1,0.0,0.0,0.0,0.0062122397150411734
92,BM25,1,1,0.0,0.0,0.0,0.0963692055917479
93,BM25,1,1,0.1,1.0,0.18181818181818182,0.5
94,BM25,1,1,0.3,0.2727272727272727,0.28571428571428564,0.2466105250085853
95,BM25,1,1,0.0,0.0,0.0,0.009900990099009901
96,BM25,1,1,0.4,0.3076923076923077,0.34782608695652173,0.36532748872525134
97,BM25,1,1,0.0,0.0,0.0,0.011749237221599975
98,BM25,1,1,0.0,0.0,0.0,0.017709300820018332
99,BM25,1,1,0.0,0.0,0.0,0.006470094776630425
100,BM25,1,1,0.0,0.0,0.0,0.0164694583900967
101,BM25,1,1,0.3,0.5,0.37499999999999994,0.3216150475341652
102,BM25,1,1,0.0,0.0,0.0,0.0021167789373843487
103,BM25,1,1,0.0,0.0,0.0,0.04659609796596098
104,BM25,1,1,0.1,0.2,0.13333333333333333,0.06702349005779554
105,BM25,1,1,0.0,0.0,0.0,0.02886782549334636
106,BM25,1,1,0.0,0.0,0.0,0.017071908885994608
107,BM25,1,1,0.0,0.0,0.0,0.01376285595833369
108,BM25,1,1,0.0,0.0,0.0,0.005308028045180179
109,BM25,1,1,0.0,0.0,0.0,0.009325538320860242
110,BM25,1,1,0.0,0.0,0.0,0.003641185287674392
111,BM25,1,1,0.0,0.0,0.0,0.18341429491499617
112,BM25,1,1,0.0,0.0,0.0,0.009342525979216625
113,BM25,1,1,0.0,0.0,0.0,0.05914805914805915
114,BM25,1,1,0.0,0.0,0.0,0.013623406119784682
115,BM25,1,1,0.0,0.0,0.0,0.006067608022414335
116,BM25,1,1,0.1,0.25,0.14285714285714288,0.08961736876744213
117,BM25,1,1,0.0,0.0,0.0,0.002337106717687075
118,BM25,1,1,0.1,0.3333333333333333,0.15384615384615383,0.3476676676676677
119,BM25,1,1,0.0,0.0,0.0,0.005235602094240838
120,BM25,1,1,0.0,0.0,0.0,0.03224235257119019
121,BM25,1,1,0.1,1.0,0.18181818181818182,0.25
122,BM25,1,1,0.0,0.0,0.0,0.007485552946792458
123,BM25,1,1,0.0,0.0,0.0,0.03259803921568627
124,BM25,1,1,0.0,0.0,0.0,0.0038375245439030425
125,BM25,1,1,0.0,0.0,0.0,0.15433064836173876
126,BM25,1,1,0.2,0.25,0.22222222222222224,0.20839842686789176
127,BM25,1,1,0.0,0.0,0.0,0.030304240266289605
128,BM25,1,1,0.0,0.0,0.0,0.01752136752136752
129,BM25,1,1,0.3,0.42857142857142855,0.3529411764705882,0.21279228240162748
130,BM25,1,1,0.0,0.0,0.0,0.07638095238095238
131,BM25,1,1,0.2,0.25,0.22222222222222224,0.2592198108056782
132,BM25,1,1,0.6,0.42857142857142855,0.5,0.5700034456340544
133,BM25,1,1,0.1,0.16666666666666666,0.125,0.3094407210418465
134,BM25,1,1,0.0,0.0,0.0,0.03869047619047619
135,BM25,1,1,0.0,0.0,0.0,0.16091519763880013
136,BM25,1,1,0.0,0.0,0.0,0.03042328042328042
137,BM25,1,1,0.3,0.75,0.4285714285714285,0.39166666666666666
139,BM25,1,1,0.0,0.0,0.0,0.0030870548888130723
140,BM25,1,1,0.0,0.0,0.0,0.002374171183248477
141,BM25,1,1,0.0,0.0,0.0,0.0023544968920397175
144,BM25,1,1,0.0,0.0,0.0,0.0057427348196353424
145,BM25,1,1,0.1,0.14285714285714285,0.11764705882352941,0.04182421354743593
146,BM25,1,1,0.0,0.0,0.0,0.0009082652134423251
147,BM25,1,1,0.2,0.2,0.20000000000000004,0.11072467928923987
148,BM25,1,1,0.3,0.5,0.37499999999999994,0.18894247274780573
149,BM25,1,1,0.0,0.0,0.0,0.005714950280813772
150,BM25,1,1,0.2,1.0,0.33333333333333337,0.6111111111111112
151,BM25,1,1,0.0,0.0,0.0,0.008507874929083146
152,BM25,1,1,0.0,0.0,0.0,0.008999277529487516
153,BM25,1,1,0.2,0.2857142857142857,0.23529411764705882,0.20236103549388518
154,BM25,1,1,0.0,0.0,0.0,0.017884674683934627
155,BM25,1,1,0.1,0.2,0.13333333333333333,0.2036686625810215
156,BM25,1,1,0.2,0.18181818181818182,0.1904761904761905,0.07591459656583031
157,BM25,1,1,0.2,0.05128205128205128,0.0816326530612245,0.14155742886762193
158,BM25,1,1,0.0,0.0,0.0,0.02718973231521431
159,BM25,1,1,0.0,0.0,0.0,0.0068286868345701105
160,BM25,1,1,0.1,0.2,0.13333333333333333,0.04580408263201331
161,BM25,1,1,0.1,0.16666666666666666,0.125,0.08668086766766205
162,BM25,1,1,0.0,0.0,0.0,0.015834237234102523
163,BM25,1,1,0.0,0.0,0.0,0.012606837606837609
164,BM25,1,1,0.3,0.375,0.33333333333333326,0.2699982488231351
166,BM25,1,1,0.0,0.0,0.0,0.01808123490878415
167,BM25,1,1,0.1,0.5,0.16666666666666669,0.13846153846153847
170,BM25,1,1,0.3,0.5,0.37499999999999994,0.32180869607029944
171,BM25,1,1,0.1,1.0,0.18181818181818182,0.2
172,BM25,1,1,0.2,1.0,0.33333333333333337,0.3666666666666667
174,BM25,1,1,0.0,0.0,0.0,0.002992938501563149
175,BM25,1,1,0.0,0.0,0.0,0.005478584057988354
176,BM25,1,1,0.0,0.0,0.0,0.022822896281800387
177,BM25,1,1,0.4,0.8,0.5333333333333333,0.5887878787878787
178,BM25,1,1,0.2,0.6666666666666666,0.30769230769230765,0.24074074074074073
179,BM25,1,1,0.0,0.0,0.0,0.042500881125793255
180,BM25,1,1,0.4,0.5714285714285714,0.47058823529411764,0.36668550163501473
181,BM25,1,1,0.1,0.2,0.13333333333333333,0.0874064982235188
182,BM25,1,1,0.1,1.0,0.18181818181818182,0.1
183,BM25,1,1,0.5,0.5,0.5,0.5399675721104293
184,BM25,1,1,0.0,0.0,0.0,0.02000567567591472
185,BM25,1,1,0.6,0.6666666666666666,0.631578947368421,0.8323819698819698
186,BM25,1,1,0.1,0.0625,0.07692307692307693,0.053857893234176044
187,BM25,1,1,0.0,0.0,0.0,0.006531388651048732
188,BM25,1,1,0.0,0.0,0.0,0.007156513413823845
189,BM25,1,1,0.0,0.0,0.0,0.02458573934349985
190,BM25,1,1,0.0,0.0,0.0,0.07878743141162865
191,BM25,1,1,0.7,0.6363636363636364,0.6666666666666666,0.599722233390964
193,BM25,1,1,0.1,0.1111111111111111,0.10526315789473685,0.08379334185028223
194,BM25,1,1,0.0,0.0,0.0,0.05178066483170696
195,BM25,1,1,0.0,0.0,0.0,0.021913944029418334
196,BM25,1,1,0.0,0.0,0.0,0.010757299025238075
197,BM25,1,1,0.0,0.0,0.0,0.0034108838448867144
198,BM25,1,1,0.0,0.0,0.0,0.0027244988485363372
199,BM25,1,1,0.2,0.3333333333333333,0.25,0.13976635739155938
200,BM25,1,1,0.0,0.0,0.0,0.0017301064000463213
201,BM25,1,1,0.3,0.1875,0.23076923076923075,0.17665016133284198
202,BM25,1,1,0.0,0.0,0.0,0.007853510106514031
203,BM25,1,1,0.0,0.0,0.0,0.010777982449999864
204,BM25,1,1,0.1,0.07142857142857142,0.08333333333333333,0.044779279485823956
205,BM25,1,1,0.0,0.0,0.0,0.004452308158553869
206,BM25,1,1,0.1,0.3333333333333333,0.15384615384615383,0.0746993746993747
207,BM25,1,1,0.2,0.4,0.26666666666666666,0.23073593073593074
208,BM25,1,1,0.0,0.0,0.0,0.028286654852916284
209,BM25,1,1,0.0,0.0,0.0,0.03327997087432503
210,BM25,1,1,0.1,0.16666666666666666,0.125,0.038884209946168743
211,BM25,1,1,0.0,0.0,0.0,0.01121607965487312
212,BM25,1,1,0.4,0.2857142857142857,0.3333333333333333,0.31402339007393376
213,BM25,1,1,0.0,0.0,0.0,0.08627329668283744
214,BM25,1,1,0.2,0.5,0.28571428571428575,0.15325411549901347
215,BM25,1,1,0.0,0.0,0.0,0.011807261807261809
217,BM25,1,1,0.2,0.16666666666666666,0.1818181818181818,0.15980485101836736
218,BM25,1,1,0.1,0.08333333333333333,0.0909090909090909,0.12600178307098805
219,BM25,1,1,0.0,0.0,0.0,0.023400314784821567
220,BM25,1,1,0.0,0.0,0.0,0.06567444350833006
221,BM25,1,1,0.0,0.0,0.0,0.06602852030408801
222,BM25,1,1,0.0,0.0,0.0,0.1447623497207551
223,BM25,1,1,0.3,0.75,0.4285714285714285,0.7727272727272727
224,BM25,1,1,0.0,0.0,0.0,0.05414152916472585
225,BM25,1,1,0.2,0.08333333333333333,0.11764705882352941,0.09434766953647887
